File Name	Loss
Sample_6564	1.092958
Sample_13683	1.091810
Sample_12918	1.090429
Sample_3915	1.086981
Sample_4574	1.086937
Sample_13541	1.086268
Sample_5316	1.085213
Sample_12697	1.083269
Sample_12513	1.079118
Sample_424	1.076907
Sample_14011	1.075463
Sample_3707	1.075183
Sample_7484	1.074849
Sample_15701	1.074526
Sample_13607	1.066372
Sample_6189	1.065452
Sample_12933	1.062539
Sample_3002	1.057676
Sample_14837	1.056133
Sample_3219	1.055801
Sample_13907	1.054247
Sample_5373	1.052947
Sample_2743	1.052900
Sample_11284	1.051455
Sample_6253	1.050727
Sample_6929	1.048139
Sample_4512	1.048075
Sample_9931	1.046788
Sample_3901	1.044273
Sample_9744	1.044260
Sample_7613	1.040854
Sample_7072	1.040721
Sample_7258	1.040413
Sample_14896	1.035985
Sample_2396	1.033638
Sample_206	1.032557
Sample_7007	1.030327
Sample_7347	1.027977
Sample_64	1.027690
Sample_5523	1.025877
Sample_7947	1.020721
Sample_11875	1.018541
Sample_9867	1.017475
Sample_7655	1.016376
Sample_7681	1.013377
Sample_5806	1.013187
Sample_5913	1.010625
Sample_5631	1.008930
Sample_8247	1.008191
Sample_7330	1.007576
Sample_11549	1.007163
Sample_7711	1.005559
Sample_7876	1.005277
Sample_12978	1.004926
Sample_1659	1.003922
Sample_13782	1.003558
Sample_8117	1.000137
Sample_4690	0.997030
Sample_15690	0.996764
Sample_16341	0.996757
Sample_7352	0.991029
Sample_12841	0.987152
Sample_15088	0.986632
Sample_11062	0.986166
Sample_2886	0.985692
Sample_10884	0.983864
Sample_10319	0.983451
Sample_15527	0.982623
Sample_7459	0.981947
Sample_3782	0.978606
Sample_2697	0.978328
Sample_16063	0.978170
Sample_16028	0.978117
Sample_13015	0.977132
Sample_4845	0.974520
Sample_4751	0.972341
Sample_5830	0.971874
Sample_11442	0.971829
Sample_15287	0.971456
Sample_2859	0.971023
Sample_229	0.970846
Sample_9680	0.970234
Sample_11088	0.969088
Sample_3119	0.968100
Sample_3240	0.966757
Sample_9056	0.965790
Sample_13389	0.965702
Sample_6333	0.965549
Sample_13878	0.965327
Sample_15198	0.964454
Sample_15970	0.963721
Sample_14855	0.962453
Sample_8040	0.962430
Sample_14679	0.962294
Sample_1746	0.962118
Sample_9853	0.961964
Sample_10731	0.961901
Sample_16006	0.961652
Sample_6088	0.960950
Sample_7478	0.960645
Sample_7697	0.960313
Sample_11850	0.959593
Sample_3294	0.958554
Sample_5969	0.958082
Sample_12027	0.957184
Sample_1498	0.956736
Sample_1901	0.956436
Sample_5102	0.955589
Sample_5680	0.955271
Sample_13079	0.954286
Sample_12199	0.954036
Sample_11571	0.952914
Sample_14893	0.952742
Sample_15639	0.951880
Sample_14458	0.951741
Sample_3407	0.951543
Sample_7642	0.951392
Sample_5994	0.951109
Sample_2901	0.950587
Sample_6524	0.950387
Sample_7550	0.950050
Sample_11626	0.949687
Sample_1727	0.948242
Sample_2415	0.947913
Sample_12926	0.947910
Sample_8230	0.947608
Sample_12981	0.947458
Sample_5053	0.947352
Sample_6635	0.947058
Sample_3554	0.946582
Sample_10453	0.946023
Sample_11011	0.945952
Sample_7595	0.945869
Sample_11620	0.945585
Sample_16176	0.944678
Sample_11912	0.944556
Sample_10817	0.944442
Sample_13794	0.944319
Sample_13982	0.944314
Sample_2994	0.944311
Sample_4669	0.944283
Sample_10266	0.944047
Sample_10075	0.943940
Sample_4887	0.943877
Sample_5803	0.943770
Sample_16148	0.943602
Sample_12790	0.943453
Sample_6739	0.942874
Sample_4580	0.940744
Sample_11614	0.939913
Sample_11756	0.939744
Sample_4947	0.939609
Sample_6257	0.939477
Sample_9232	0.939463
Sample_6403	0.939373
Sample_7648	0.939272
Sample_7429	0.938937
Sample_8786	0.938824
Sample_14571	0.938534
Sample_5572	0.938437
Sample_9710	0.938141
Sample_6977	0.938088
Sample_13919	0.938067
Sample_6031	0.938067
Sample_5976	0.937378
Sample_2752	0.937268
Sample_5202	0.936861
Sample_9926	0.936816
Sample_15719	0.936649
Sample_11641	0.936326
Sample_14469	0.936262
Sample_14185	0.935505
Sample_2381	0.935254
Sample_7547	0.935251
Sample_1979	0.935198
Sample_14229	0.935118
Sample_1070	0.934599
Sample_4461	0.934447
Sample_4901	0.934370
Sample_3162	0.934148
Sample_3115	0.933982
Sample_12273	0.933771
Sample_3996	0.933608
Sample_14450	0.933390
Sample_8642	0.933267
Sample_11989	0.933126
Sample_6366	0.933075
Sample_2651	0.932911
Sample_5980	0.932872
Sample_8339	0.932544
Sample_14244	0.932288
Sample_14562	0.931851
Sample_7002	0.931218
Sample_13171	0.931192
Sample_315	0.931038
Sample_8466	0.931009
Sample_5473	0.930935
Sample_4839	0.930575
Sample_6749	0.930389
Sample_4147	0.930231
Sample_13951	0.929714
Sample_4191	0.929453
Sample_10819	0.929420
Sample_11729	0.929274
Sample_12326	0.929123
Sample_1149	0.928388
Sample_9623	0.928076
Sample_7651	0.927891
Sample_7969	0.927552
Sample_8707	0.927335
Sample_5287	0.926988
Sample_3725	0.926417
Sample_10427	0.925736
Sample_4431	0.925608
Sample_11448	0.924814
Sample_3399	0.923717
Sample_7796	0.922916
Sample_1230	0.922841
Sample_10683	0.922018
Sample_2883	0.921958
Sample_8464	0.921800
Sample_11951	0.921457
Sample_13698	0.921336
Sample_14577	0.921004
Sample_9173	0.917871
Sample_15638	0.916440
Sample_10856	0.916299
Sample_1154	0.915413
Sample_13095	0.914599
Sample_14353	0.913394
Sample_11224	0.912234
Sample_5089	0.911949
Sample_4037	0.910215
Sample_11121	0.909808
Sample_3819	0.909172
Sample_6650	0.907902
Sample_5998	0.907832
Sample_11073	0.907758
Sample_248	0.907735
Sample_477	0.907529
Sample_10576	0.907372
Sample_3809	0.907297
Sample_9248	0.907071
Sample_15564	0.906012
Sample_16261	0.904163
Sample_12862	0.903242
Sample_7277	0.902408
Sample_26	0.902316
Sample_6476	0.902226
Sample_8015	0.900395
Sample_12478	0.899410
Sample_3072	0.897676
Sample_2977	0.897312
Sample_9042	0.896602
Sample_13813	0.896317
Sample_3283	0.896232
Sample_588	0.896175
Sample_6102	0.896168
Sample_14307	0.895738
Sample_3521	0.894672
Sample_14610	0.893817
Sample_9301	0.891997
Sample_3184	0.891777
Sample_13685	0.889136
Sample_1645	0.889063
Sample_5750	0.888920
Sample_8524	0.886332
Sample_3974	0.885457
Sample_16266	0.885405
Sample_9511	0.885240
Sample_4492	0.884255
Sample_15832	0.883842
Sample_4534	0.882804
Sample_9338	0.881575
Sample_12250	0.881358
Sample_14429	0.881005
Sample_15180	0.880047
Sample_1015	0.879643
Sample_75	0.879003
Sample_4330	0.877220
Sample_12616	0.877036
Sample_5066	0.875773
Sample_12323	0.875369
Sample_6372	0.873129
Sample_8894	0.872821
Sample_4412	0.872776
Sample_6223	0.868127
Sample_2011	0.867442
Sample_818	0.867188
Sample_9041	0.866949
Sample_1471	0.866830
Sample_12314	0.866497
Sample_6808	0.866223
Sample_5858	0.865426
Sample_7044	0.865079
Sample_15059	0.863109
Sample_1107	0.862876
Sample_2679	0.862514
Sample_6371	0.861936
Sample_13178	0.861729
Sample_16020	0.861625
Sample_2832	0.861268
Sample_7609	0.861110
Sample_3685	0.858058
Sample_3121	0.857642
Sample_10545	0.857408
Sample_7193	0.857192
Sample_13808	0.855955
Sample_12711	0.855506
Sample_4365	0.853598
Sample_11359	0.853187
Sample_14774	0.852688
Sample_2064	0.852299
Sample_3538	0.850861
Sample_12184	0.848373
Sample_4283	0.846518
Sample_9559	0.844523
Sample_15209	0.844148
Sample_13320	0.842489
Sample_1227	0.841811
Sample_6391	0.841558
Sample_14397	0.840813
Sample_13828	0.840103
Sample_13586	0.840103
Sample_8698	0.839271
Sample_1517	0.839202
Sample_6784	0.838150
Sample_12363	0.837940
Sample_15331	0.837798
Sample_14953	0.836669
Sample_10313	0.836465
Sample_2649	0.835776
Sample_3457	0.835142
Sample_937	0.834769
Sample_15294	0.834177
Sample_9483	0.830423
Sample_2044	0.830256
Sample_367	0.829966
Sample_7593	0.829724
Sample_1819	0.829483
Sample_559	0.828057
Sample_2546	0.827907
Sample_10280	0.827432
Sample_1777	0.826915
Sample_15717	0.826502
Sample_15280	0.826436
Sample_14745	0.826030
Sample_2769	0.825469
Sample_4441	0.825238
Sample_13677	0.823664
Sample_3213	0.820833
Sample_3785	0.820769
Sample_14498	0.820293
Sample_3362	0.819223
Sample_7407	0.818712
Sample_5931	0.818603
Sample_6926	0.818303
Sample_9442	0.818022
Sample_7873	0.817877
Sample_1360	0.817097
Sample_1794	0.816331
Sample_5037	0.816078
Sample_7325	0.815982
Sample_14705	0.815436
Sample_8669	0.815059
Sample_6741	0.814575
Sample_6069	0.814204
Sample_3842	0.814178
Sample_11188	0.813689
Sample_14485	0.813240
Sample_8809	0.812495
Sample_3681	0.810977
Sample_7132	0.810811
Sample_11582	0.810413
Sample_2192	0.809759
Sample_14136	0.809268
Sample_6455	0.809192
Sample_11890	0.808772
Sample_12410	0.808345
Sample_6302	0.807165
Sample_6715	0.804876
Sample_5853	0.804453
Sample_154	0.803981
Sample_9937	0.803056
Sample_2814	0.802550
Sample_14154	0.800785
Sample_466	0.800725
Sample_15682	0.800468
Sample_8784	0.800165
Sample_7900	0.800121
Sample_935	0.799500
Sample_11391	0.799226
Sample_15116	0.798826
Sample_12894	0.798571
Sample_7993	0.797795
Sample_12266	0.797165
Sample_8646	0.796760
Sample_4346	0.795660
Sample_5192	0.795153
Sample_6159	0.794365
Sample_9500	0.794325
Sample_2656	0.793917
Sample_13111	0.793363
Sample_15194	0.792147
Sample_8876	0.791680
Sample_11663	0.791312
Sample_6590	0.790663
Sample_4971	0.790544
Sample_10522	0.790013
Sample_11436	0.789028
Sample_6452	0.788448
Sample_9480	0.787917
Sample_10198	0.786817
Sample_2358	0.786813
Sample_10038	0.786807
Sample_8114	0.786800
Sample_823	0.786010
Sample_11834	0.785988
Sample_1734	0.785379
Sample_971	0.784911
Sample_4660	0.784884
Sample_2390	0.784313
Sample_6288	0.784131
Sample_1821	0.783441
Sample_4589	0.782886
Sample_2345	0.781185
Sample_4032	0.780670
Sample_13229	0.779885
Sample_7381	0.779607
Sample_1413	0.778650
Sample_1811	0.777893
Sample_7075	0.777605
Sample_10732	0.777577
Sample_7469	0.777334
Sample_4833	0.777110
Sample_7055	0.776774
Sample_1570	0.776721
Sample_5708	0.776688
Sample_6851	0.776562
Sample_11205	0.774908
Sample_10705	0.774305
Sample_6269	0.773556
Sample_256	0.773362
Sample_11877	0.773282
Sample_6720	0.771680
Sample_13748	0.771432
Sample_1201	0.771188
Sample_12160	0.770629
Sample_3908	0.770489
Sample_16323	0.770458
Sample_10201	0.769951
Sample_4590	0.768983
Sample_9120	0.767781
Sample_15572	0.767766
Sample_2169	0.767014
Sample_15705	0.765884
Sample_10767	0.765692
Sample_2385	0.765378
Sample_16080	0.764945
Sample_8827	0.764812
Sample_5537	0.764422
Sample_9848	0.763594
Sample_1930	0.763574
Sample_2692	0.763442
Sample_2112	0.763393
Sample_7922	0.763118
